Date,VALE3.SA,PETR4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,VALE3.SA_Peso,PETR4.SA_Peso,PGCO34.SA_Peso,AAPL34.SA_Peso,AMZO34.SA_Peso
2015-01-16,11.963680267333984,3.023543357849121,12.71897315979004,3.1163597106933594,1.8976000547409055,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-01-19,11.837920188903809,2.9370651245117188,12.71897315979004,3.1163597106933594,1.8976000547409055,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-01-20,11.887128829956056,2.981905937194824,13.063931465148926,3.1665332317352295,1.895449995994568,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-01-21,12.073037147521973,3.170877456665039,13.163951873779297,3.1665332317352295,1.895449995994568,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-01-22,11.980080604553224,3.2765729427337646,13.163951873779297,3.2211670875549316,1.9881000518798828,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-01-23,11.220051765441896,3.196500301361084,13.163951873779297,3.2969861030578613,2.0316998958587646,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-01-26,10.706071853637695,3.1484570503234863,12.763882637023926,3.312596082687378,2.0316998958587646,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-01-27,10.388934135437012,3.2477469444274902,12.244672775268556,3.223397016525269,1.975350022315979,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-01-28,10.328787803649902,2.9178483486175537,12.17143440246582,3.223397016525269,1.975350022315979,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-01-29,9.869487762451172,2.7769203186035156,12.17143440246582,3.456427574157715,1.975350022315979,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-01-30,10.17569065093994,2.65841293334961,12.17143440246582,3.6069493293762207,2.398250102996826,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-02,10.793556213378906,2.8153553009033203,12.432682991027832,3.509946346282959,2.435849905014038,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-03,11.411425590515137,3.1932976245880127,12.55128002166748,3.5188663005828857,2.435849905014038,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-04,11.236454010009766,3.209312438964844,12.952988624572754,3.707297801971435,2.5204999446868896,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-05,11.181775093078612,3.1484570503234863,12.952988624572754,3.633742570877075,2.5204999446868896,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-06,11.165371894836426,2.921051025390625,12.952988624572754,3.633742570877075,2.586050033569336,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-09,11.8051118850708,3.0107316970825195,12.952988624572754,3.633742570877075,2.576900005340576,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-10,11.154433250427246,2.853790044784546,12.952988624572754,3.8956940174102783,2.640000104904175,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-11,11.537187576293944,2.908238649368286,13.420279502868652,3.979652166366577,2.6805999279022217,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-12,11.799641609191896,3.0267465114593506,13.420279502868652,4.0076422691345215,2.656899929046631,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-13,12.291749000549316,3.212515115737915,13.420279502868652,4.0277910232543945,2.7177000045776367,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-18,12.41751194000244,3.2157182693481445,13.420279502868652,4.098315238952637,2.7177000045776367,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-19,12.083972930908203,3.1100218296051025,13.420279502868652,4.163244724273682,2.7177000045776367,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-20,12.368303298950195,3.08760142326355,13.420279502868652,4.197947978973389,2.734450101852417,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-23,11.82151699066162,3.0427606105804443,13.412083625793455,4.304296970367432,2.7320001125335693,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-24,12.051165580749512,3.170877456665039,13.297306060791016,4.244964599609375,2.697999954223633,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-25,12.105842590332031,3.0107316970825195,13.297306060791016,4.176679611206055,2.697999954223633,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-26,11.619205474853516,2.956282377243042,13.297306060791016,4.248321056365967,2.697999954223633,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-02-27,11.619205474853516,3.0587751865386963,13.330098152160645,4.16100549697876,2.697999954223633,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-03-02,11.24191951751709,3.0171380043029785,13.474931716918944,4.131899833679199,2.7861499786376953,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-03-03,11.367682456970217,3.0651814937591553,13.613749504089355,4.259518146514893,2.7861499786376953,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2015-03-04,11.148967742919922,2.9690942764282227,13.770062446594238,4.321086406707764,2.7861499786376953,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
