Date,^BVSP
2021-01-11 00:00:00+00:00,122807.0
2023-10-25 00:00:00+00:00,112830.0
2024-02-20 00:00:00+00:00,129916.0
2020-06-25 00:00:00+00:00,95983.0
2022-02-10 00:00:00+00:00,113359.0
2022-06-27 00:00:00+00:00,100764.0
2024-02-22 00:00:00+00:00,130241.0
2023-01-26 00:00:00+00:00,114109.0
2016-11-17 00:00:00+00:00,59770.0
2014-04-16 00:00:00+00:00,51201.0
2023-04-19 00:00:00+00:00,103913.0
2024-06-25 00:00:00+00:00,122331.0
2015-12-10 00:00:00+00:00,45631.0
2021-11-18 00:00:00+00:00,102524.0
2020-11-05 00:00:00+00:00,100774.0
2024-09-27 00:00:00+00:00,132730.0
2018-09-12 00:00:00+00:00,75125.0
2022-11-25 00:00:00+00:00,108977.0
2020-12-18 00:00:00+00:00,117679.0
2021-11-11 00:00:00+00:00,107725.0
2020-10-15 00:00:00+00:00,99054.0
2015-08-20 00:00:00+00:00,46649.0
2017-01-20 00:00:00+00:00,64521.0
2022-03-30 00:00:00+00:00,120260.0
2021-09-08 00:00:00+00:00,113413.0
2020-03-10 00:00:00+00:00,92214.0
2014-05-26 00:00:00+00:00,52932.0
2019-05-15 00:00:00+00:00,91623.0
2022-08-31 00:00:00+00:00,109523.0
2017-01-02 00:00:00+00:00,59589.0
2017-04-04 00:00:00+00:00,65769.0
2024-01-29 00:00:00+00:00,128503.0
2020-03-30 00:00:00+00:00,74640.0
2023-12-06 00:00:00+00:00,125623.0
2022-03-14 00:00:00+00:00,109928.0
2020-08-17 00:00:00+00:00,99595.0
2014-08-08 00:00:00+00:00,55573.0
2020-04-15 00:00:00+00:00,78831.0
2020-10-19 00:00:00+00:00,98658.0
2020-04-07 00:00:00+00:00,76358.0
2020-10-20 00:00:00+00:00,100540.0
2016-10-18 00:00:00+00:00,63782.0
2017-04-24 00:00:00+00:00,64389.0
2019-07-31 00:00:00+00:00,101812.0
2022-04-12 00:00:00+00:00,116147.0
2021-05-04 00:00:00+00:00,117712.0
2022-02-09 00:00:00+00:00,112461.0
2016-10-31 00:00:00+00:00,64925.0
2023-08-24 00:00:00+00:00,117026.0
2017-09-15 00:00:00+00:00,75757.0
2017-08-24 00:00:00+00:00,71133.0
2015-10-30 00:00:00+00:00,45869.0
2021-01-14 00:00:00+00:00,123481.0
2022-05-12 00:00:00+00:00,105688.0
2022-11-10 00:00:00+00:00,109775.0
2014-09-04 00:00:00+00:00,60800.0
2016-12-13 00:00:00+00:00,59281.0
2021-06-25 00:00:00+00:00,127256.0
2019-04-10 00:00:00+00:00,95953.0
2014-02-07 00:00:00+00:00,48074.0
2020-05-18 00:00:00+00:00,81194.0
2021-03-19 00:00:00+00:00,116222.0
2020-08-24 00:00:00+00:00,102298.0
2018-01-02 00:00:00+00:00,77891.0
2018-09-19 00:00:00+00:00,78169.0
2018-03-06 00:00:00+00:00,85653.0
2021-09-09 00:00:00+00:00,115361.0
2024-04-05 00:00:00+00:00,126795.0
2022-08-02 00:00:00+00:00,103362.0
2019-07-22 00:00:00+00:00,103949.0
2014-02-28 00:00:00+00:00,47094.0
2019-11-21 00:00:00+00:00,107497.0
2021-09-16 00:00:00+00:00,113794.0
2022-01-25 00:00:00+00:00,109845.0
2020-07-07 00:00:00+00:00,97761.0
2019-12-12 00:00:00+00:00,112200.0
2016-06-21 00:00:00+00:00,50838.0
