Date,VALE3.SA,PETR4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,VALE3.SA_Quantidade_Proporcional,PETR4.SA_Quantidade_Proporcional,PGCO34.SA_Quantidade_Proporcional,AAPL34.SA_Quantidade_Proporcional,AMZO34.SA_Quantidade_Proporcional,Retorno_Log_6M,Retorno_Log_5Y
2015-04-27,13.252942085266112,4.010039329528809,13.87161922454834,4.381536960601807,3.299999952316284,0.0075454943782765,0.0435892273331833,0.0216155394048054,0.0632734984944762,0.0448872066526483,,
2015-04-28,12.738865852355955,4.090111255645752,13.87161922454834,4.280788421630859,3.299999952316284,0.0078499923901393,0.0427358829686016,0.0216155394048054,0.0647626429933465,0.0448872066526483,,
2015-04-29,11.925385475158691,4.106126308441162,12.99845027923584,4.298698902130127,3.200500011444092,0.0083854731747083,0.0425692009499327,0.0230675600179553,0.0644928101716434,0.0462826993543782,,
2015-04-30,12.79535675048828,4.182995319366455,12.99845027923584,4.197947978973389,3.200500011444092,0.0078153350430173,0.0417869260193939,0.0230675600179553,0.0660406402529858,0.0462826993543782,,
2015-05-04,13.99863052368164,4.41680908203125,12.99845027923584,4.484528541564941,3.2804999351501465,0.007143555923619,0.0395748407285584,0.0230675600179553,0.0618203607604614,0.0451540261367422,,
2015-05-05,15.286641120910645,4.621792316436768,12.99845027923584,4.369223117828369,3.2804999351501465,0.0065416594272766,0.0378196387856296,0.0230675600179553,0.0634518230824349,0.0451540261367422,,
2015-05-06,14.083368301391602,4.41680908203125,12.99845027923584,4.369223117828369,3.2804999351501465,0.0071005740856836,0.0395748407285584,0.0230675600179553,0.0634518230824349,0.0451540261367422,,
2015-05-07,13.490203857421877,4.375169277191162,12.99845027923584,4.386611461639404,3.2804999351501465,0.0074127864231631,0.0399514864170134,0.0230675600179553,0.063200302717606,0.0451540261367422,,
2015-05-08,12.851848602294922,4.327126979827881,12.99845027923584,4.404595375061035,3.2804999351501465,0.0077809817944901,0.0403950512117372,0.0230675600179553,0.0629422565917962,0.0451540261367422,,
2015-05-11,13.151256561279297,4.410402297973633,13.543840408325195,4.368629455566406,3.310499906539917,0.0076038361455456,0.0396323292390236,0.0221386639916675,0.0634604456843745,0.044744837334302,,
2015-05-12,12.614583969116213,4.397590160369873,13.543840408325195,4.315805435180664,3.310499906539917,0.0079273323832816,0.0397477958553408,0.0221386639916675,0.0642371803928471,0.044744837334302,,
2015-05-13,12.20219612121582,4.477663040161133,13.543840408325195,4.329294204711914,3.310499906539917,0.0081952460857542,0.0390369963934461,0.0221386639916675,0.0640370367942177,0.044744837334302,,
2015-05-14,12.049668312072754,4.4520392417907715,13.496459007263184,4.359638690948486,3.2239999771118164,0.0082989836242885,0.0392616745847749,0.0222163851863158,0.0635913184401561,0.0459453414593536,,
2015-05-15,12.02142333984375,4.496881008148193,13.496459007263184,4.315805435180664,3.2239999771118164,0.0083184825268203,0.0388701670409147,0.0222163851863158,0.0642371803928471,0.0459453414593536,,
2015-05-18,11.43390941619873,4.38798189163208,13.367547988891602,4.460789203643799,3.2284998893737793,0.0087459150112145,0.0398348307414786,0.022430630674066,0.0621493551082106,0.0458813024280706,,
2015-05-19,11.366119384765623,4.128545761108398,13.367547988891602,4.422576904296875,3.2284998893737793,0.0087980775685,0.0423380352463163,0.022430630674066,0.0626863428899959,0.0458813024280706,,
2015-05-20,11.21359157562256,4.112531661987305,13.367547988891602,4.432693004608154,3.2284998893737793,0.0089177494405442,0.0425028985346148,0.022430630674066,0.0625432828287277,0.0458813024280706,,
2015-05-21,11.439557075500488,4.31751823425293,13.521801948547363,4.494507312774658,3.2284998893737793,0.0087415971912203,0.0404849514156325,0.0221747466127392,0.0616831062866779,0.0458813024280706,,
2015-05-22,11.445207595825195,4.1861982345581055,13.521801948547363,4.638367176055908,3.2284998893737793,0.0087372814483921,0.0417549542940573,0.0221747466127392,0.0597699927058963,0.0458813024280706,,
2015-05-25,11.620331764221191,4.109328746795654,13.521801948547363,4.551824569702148,3.2284998893737793,0.0086056062794952,0.0425360263731971,0.0221747466127392,0.060906383371069,0.0458813024280706,,
2015-05-26,11.744614601135254,3.9684011936187744,13.521801948547363,4.6080217361450195,3.3589999675750732,0.0085145407828311,0.044046583856216,0.0221747466127392,0.0601635990788663,0.0440987738146026,,
2015-05-27,11.835000991821287,4.016444683074951,13.80551528930664,4.703554153442383,3.3589999675750732,0.0084495134448325,0.0435197120195407,0.0217190395050977,0.0589416350351214,0.0440987738146026,,
2015-05-28,11.603384971618652,4.0516767501831055,13.80551528930664,4.655226230621338,3.3589999675750732,0.0086181748036969,0.0431412787167529,0.0217190395050977,0.0595535337158314,0.0440987738146026,,
2015-05-29,11.326574325561523,3.949183225631714,13.80551528930664,4.691189765930176,3.428999900817871,0.0088287947552087,0.0442609283902944,0.0217190395050977,0.0590969852239946,0.043198537211395,,
2015-06-01,11.32092571258545,3.958791971206665,13.820390701293944,4.693437099456787,3.428999900817871,0.0088331999112784,0.0441534986483664,0.0216956624770823,0.0590686881288379,0.043198537211395,,
2015-06-02,12.06096649169922,4.125342845916748,13.554861068725586,4.601278781890869,3.428999900817871,0.0082912095037179,0.042370906486681,0.022120664345907,0.0602517659593323,0.043198537211395,,
2015-06-03,11.801104545593262,4.096517562866211,13.511886596679688,4.563065528869629,3.428999900817871,0.0084737830779866,0.0426690507894561,0.0221910189825277,0.0607563425346661,0.043198537211395,,
2015-06-05,11.637282371520996,4.026053428649902,13.517400741577148,4.593410968780518,3.428999900817871,0.0085930715443256,0.0434158460754588,0.0221819666139229,0.0603549680541065,0.043198537211395,,
2015-06-08,11.354818344116213,4.026053428649902,13.517400741577148,4.4529242515563965,3.428999900817871,0.0088068339773852,0.0434158460754588,0.0221819666139229,0.0622591260525553,0.043198537211395,,
2015-06-09,11.287032127380373,4.163778781890869,13.502521514892578,4.4529242515563965,3.299999952316284,0.0088597249366746,0.0419797796919602,0.022206410234264,0.0622591260525553,0.0448872066526483,-0.06958199098463334,
2015-06-10,11.981877326965332,4.189401626586914,13.502521514892578,4.542835235595703,3.3552498817443848,0.0083459375581278,0.0417230267063799,0.022206410234264,0.0610269045436283,0.0441480620025652,0.020436301253874824,
2015-06-11,12.049668312072754,4.195806980133057,13.502521514892578,4.532722473144531,3.3552498817443848,0.0082989836242885,0.041659331989646,0.022206410234264,0.0611630590495432,0.0441480620025652,0.003967577708283279,
2015-06-12,11.953633308410645,4.17018461227417,13.500319480895996,4.46641206741333,3.3559999465942383,0.008365657321079,0.0419152944537183,0.0222100323167153,0.0620711139267291,0.0441381949256808,0.008804034699555211,
2015-06-15,11.490401268005373,4.166982173919678,13.500319480895996,4.490011215209961,3.3559999465942383,0.0087029162574545,0.0419475074896748,0.0222100323167153,0.0617448730063286,0.0441381949256808,-0.04036340135914409,
2015-06-16,11.15710163116455,4.285488128662109,13.500319480895996,4.469781875610352,3.3062500953674316,0.0089629012359872,0.0407875394125538,0.0222100323167153,0.0620243179634518,0.0448023517703336,-0.03728329894650612,
