Date,VALE3.SA,PETR4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,VALE3.SA_Quantidade_Proporcional,PETR4.SA_Quantidade_Proporcional,PGCO34.SA_Quantidade_Proporcional,AAPL34.SA_Quantidade_Proporcional,AMZO34.SA_Quantidade_Proporcional
2022-07-15,56.263179779052734,14.478304862976074,53.05474090576172,39.820953369140625,30.379499435424805,0.0017773613292512641,0.012072857810642039,0.0056515690556151335,0.006962042563626185,0.004875912459591834
2022-07-18,56.55943298339844,14.80971336364746,52.49536895751953,39.267478942871094,30.693500518798828,0.0017680516710510948,0.01180269406016292,0.0057117901618963934,0.007060172431325945,0.004826030830945045
2022-07-19,56.682865142822266,15.110048294067385,52.865116119384766,40.250885009765625,31.792499542236328,0.0017642015756972192,0.011568097768321918,0.005671840978832808,0.006887678922162036,0.0046592052196639385
2022-07-20,55.45671081542969,15.104870796203612,53.18747329711914,41.20465850830078,33.205501556396484,0.0018032082777649531,0.011572062966190306,0.0056374652407660455,0.006728248268925244,0.004460940894440925
2022-07-21,56.427757263183594,15.027196884155272,52.41956329345703,42.24737548828125,33.990501403808594,0.001772177468149088,0.011631877674680715,0.005720050170545917,0.006562186859560807,0.004357916879588994
2022-07-22,56.95442581176758,15.187721252441406,53.69762420654297,41.93604278564453,33.284000396728516,0.0017557898016652225,0.011508936267956545,0.005583906855978668,0.006610904459851257,0.004450419962977478
2022-07-25,58.00776672363281,15.897138595581056,52.820159912109375,40.418907165527344,32.26350021362305,0.0017239070843121985,0.01099534453316178,0.005676668386760042,0.006859046711598876,0.004591187528711002
2022-07-26,57.90079116821289,16.057662963867188,52.37187576293945,40.028507232666016,30.693500518798828,0.0017270921170918177,0.01088542687333508,0.005725258597074397,0.006925943320061848,0.004826030830945045
2022-07-27,58.03245544433594,16.233720779418945,52.104827880859375,40.59680938720703,31.55699920654297,0.00172317368331793,0.010767372331021067,0.005754601716414613,0.006828989185723881,0.004693975458307783
2022-07-28,58.1723518371582,16.720476150512695,52.3337287902832,40.1866455078125,34.304500579833984,0.0017190296909420115,0.010453919755417828,0.005729431838465772,0.006898689073867451,0.004318027585582408
