Date,VALE3.SA,PETR4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,VALE3.SA_Quantidade_Proporcional,PETR4.SA_Quantidade_Proporcional,PGCO34.SA_Quantidade_Proporcional,AAPL34.SA_Quantidade_Proporcional,AMZO34.SA_Quantidade_Proporcional,Retorno_Futuro_6M,Retorno_Futuro_5Y,Retorno_Passado_1M,Volatilidade_1M
2014-12-01,12.100375175476074,3.945980310440063,12.488458633422852,3.2947564125061035,2.142750024795532,0.0082642065679641,0.044296854570555,0.0240095708171874,0.0841443607872838,0.0691297529339595,-0.06721634960080491,,,
2014-12-02,11.739497184753418,3.897937059402466,12.857280731201172,3.3393547534942627,2.0952749252319336,0.0085182523941378,0.044842826676281,0.0233208357369878,0.0830205811437179,0.0706961067636286,0.020646552266881057,,,
2014-12-03,12.001955032348633,4.07089376449585,12.857280731201172,3.2992160320281982,2.029325008392334,0.0083319758931334,0.04293762649232,0.0233208357369878,0.0840306210896107,0.0729936206377805,0.003975458964437184,,,
2014-12-04,11.848855018615724,3.929966688156128,12.679919242858888,3.3839540481567383,2.029325008392334,0.0084396340273292,0.0444773530718775,0.0236470379829546,0.0819263998076872,0.0729936206377805,0.00884290419878564,,,
2014-12-05,11.963680267333984,3.901139736175537,12.679919242858888,3.3783793449401855,2.021699905395508,0.0083586319397922,0.0448060125426822,0.0236470379829546,0.0820615875169101,0.0732689255304547,-0.03955964960221037,,,
2014-12-08,11.580926895141602,3.686545610427856,12.679919242858888,3.2947564125061035,2.005000114440918,0.0086348874235577,0.0474141742490338,0.0236470379829546,0.0841443607872838,0.0738791877099994,-0.03659683441701478,,,
2014-12-09,11.318473815917969,3.6577188968658447,12.679919242858888,3.317055940628052,2.005000114440918,0.008835113428399,0.0477878483498586,0.0236470379829546,0.0835786846053729,0.0738791877099994,-0.028232481876059534,,,
2014-12-10,10.89744472503662,3.48476243019104,12.908811569213867,3.311481475830078,2.009424924850464,0.0091764631547295,0.0501596649560569,0.0232277410162042,0.0837193788652062,0.0737165036530907,0.05752249602010173,,,
2014-12-11,10.59124755859375,3.4046897888183594,12.908811569213867,3.372804880142212,2.009424924850464,0.009441758343082,0.0513393368535058,0.0232277410162042,0.0821972163027827,0.0737165036530907,0.08382899347075656,,,
2014-12-12,10.339723587036133,3.2637617588043213,12.908811569213867,3.372804880142212,2.009424924850464,0.0096714384246576,0.0535561504997451,0.0232277410162042,0.0821972163027827,0.0737165036530907,0.07577403254348414,,,
2014-12-15,10.219432830810549,2.9018330574035645,13.073145866394045,3.2847211360931396,2.009424924850464,0.0097852788560349,0.060235896584015,0.0229357596879156,0.0844014334227091,0.0737165036530907,0.0950702753266841,,,
2014-12-16,10.580310821533203,3.0011229515075684,13.472887992858888,3.2891812324523926,4.018849849700928,0.0094515181724603,0.0582430372811057,0.0222552530768168,0.084286985935836,0.0368582518265453,0.05718506687241898,,,
2014-12-17,10.777153968811035,3.0331521034240723,13.472887992858888,3.2891812324523926,4.018849849700928,0.0092788875698908,0.0576280087479011,0.0222552530768168,0.084286985935836,0.0368582518265453,0.012715180920768843,,,
2014-12-18,10.913848876953123,3.0651814937591553,13.472887992858888,3.3426997661590576,4.018849849700928,0.0091626703949667,0.0570258290759378,0.0222552530768168,0.0829375031185312,0.0368582518265453,0.015559419783292894,,,
2014-12-19,11.794174194335938,3.1484570503234863,13.472887992858888,3.30590558052063,4.018849849700928,0.0084787623408194,0.0555175164075616,0.0222552530768168,0.0838605838937693,0.0368582518265453,-0.08035974192146123,,,
2014-12-22,11.684821128845217,3.321413278579712,13.432214736938477,3.366114616394043,2.0420000553131104,0.0085581113221442,0.0526265481857115,0.0223226428276281,0.0823605859794279,0.0725405366311989,-0.11574837075083044,,,
2014-12-23,12.149587631225586,3.494370460510254,13.432214736938477,3.456427574157715,2.064199924468994,0.0082307320244343,0.0500217472432254,0.0223226428276281,0.0802085871415052,0.0717603842813123,-0.1579437173335837,,,
2014-12-26,11.854321479797363,3.305398941040039,13.432214736938477,3.4118292331695557,2.067450046539306,0.008435742203417,0.0528815187115775,0.0223226428276281,0.0812570481502621,0.0716475738126302,-0.13887604154959587,,,
2014-12-29,12.08944320678711,3.2925875186920166,13.432214736938477,3.463117837905884,2.117150068283081,0.0082716795380501,0.0530872801277199,0.0223226428276281,0.0800536352663564,0.0699656495930287,-0.17384761018246075,,,
2014-12-30,11.980080604553224,3.212515115737915,13.345973014831545,3.3571951389312744,2.052500009536743,0.0083471892469566,0.0544104882475197,0.0224668918199866,0.0825794035816414,0.0721694417174613,-0.16772049092403496,,,
2015-01-02,11.63560676574707,2.9979207515716553,13.231528282165527,3.283607006072998,2.0873000621795654,0.0085943090045274,0.0583052490157391,0.0226612168724932,0.0844300708846664,0.0709662125236921,-0.12948640001022882,,,0.6363480683627452
